1.3300E+002	2.1239E+000		1.0047E-001	1.8169E-003	4.4835E+000	2.7247E-002	7.8536E-003	-2.1049335131
1.3400E+002	2.1271E+000		1.0063E-001	1.8161E-003	4.4984E+000	2.6184E-002	7.8379E-003	-2.1057992202
1.3500E+002	2.1303E+000		1.0078E-001	1.8151E-003	4.5132E+000	2.5149E-002	7.8221E-003	-2.1066791995
1.3600E+002	2.1335E+000		1.0093E-001	1.8140E-003	4.5278E+000	2.4143E-002	7.8060E-003	-2.1075730879
1.3700E+002	2.1367E+000		1.0107E-001	1.8128E-003	4.5424E+000	2.3165E-002	7.7897E-003	-2.1084805327
1.3800E+002	2.1399E+000		1.0121E-001	1.8115E-003	4.5569E+000	2.2213E-002	7.7732E-003	-2.1094011911
1.3900E+002	2.1430E+000		1.0134E-001	1.8099E-003	4.5712E+000	2.1288E-002	7.7565E-003	-2.1103347296
1.4000E+002	2.1461E+000		1.0147E-001	1.8083E-003	4.5855E+000	2.0389E-002	7.7396E-003	-2.1112808243
1.4100E+002	2.1492E+000		1.0159E-001	1.8064E-003	4.5996E+000	1.9516E-002	7.7226E-003	-2.1122391597
1.4200E+002	2.1523E+000		1.0170E-001	1.8044E-003	4.6137E+000	1.8668E-002	7.7053E-003	-2.1132094293
1.4300E+002	2.1553E+000		1.0181E-001	1.8022E-003	4.6276E+000	1.7845E-002	7.6879E-003	-2.1141913347
1.4400E+002	2.1584E+000		1.0190E-001	1.7998E-003	4.6415E+000	1.7045E-002	7.6704E-003	-2.1151845857
1.4500E+002	2.1614E+000		1.0199E-001	1.7972E-003	4.6552E+000	1.6269E-002	7.6526E-003	-2.1161888998
1.4600E+002	2.1644E+000		1.0207E-001	1.7944E-003	4.6689E+000	1.5517E-002	7.6348E-003	-2.1172040021
1.4700E+002	2.1673E+000		1.0214E-001	1.7914E-003	4.6825E+000	1.4787E-002	7.6168E-003	-2.118229625
1.4800E+002	2.1703E+000		1.0221E-001	1.7883E-003	4.6960E+000	1.4080E-002	7.5986E-003	-2.1192655078
1.4900E+002	2.1732E+000		1.0226E-001	1.7849E-003	4.7093E+000	1.3394E-002	7.5803E-003	-2.120311397
1.5000E+002	2.1761E+000		1.0231E-001	1.7813E-003	4.7226E+000	1.2730E-002	7.5619E-003	-2.1213670454
1.5100E+002	2.1790E+000		1.0234E-001	1.7776E-003	4.7359E+000	1.2087E-002	7.5434E-003	-2.1224322123
1.5200E+002	2.1818E+000		1.0236E-001	1.7736E-003	4.7490E+000	1.1465E-002	7.5248E-003	-2.1235066634
1.5300E+002	2.1847E+000		1.0238E-001	1.7695E-003	4.7620E+000	1.0864E-002	7.5060E-003	-2.1245901702
1.5400E+002	2.1875E+000		1.0239E-001	1.7651E-003	4.7750E+000	1.0282E-002	7.4872E-003	-2.1256825102
1.5500E+002	2.1903E+000		1.0238E-001	1.7606E-003	4.7878E+000	9.7196E-003	7.4682E-003	-2.1267834665
1.5600E+002	2.1931E+000		1.0237E-001	1.7558E-003	4.8006E+000	9.1767E-003	7.4492E-003	-2.1278928277
1.5700E+002	2.1959E+000		1.0234E-001	1.7509E-003	4.8133E+000	8.6527E-003	7.4300E-003	-2.1290103879
1.5800E+002	2.1987E+000		1.0231E-001	1.7458E-003	4.8259E+000	8.1473E-003	7.4108E-003	-2.130135946
1.5900E+002	2.2014E+000		1.0226E-001	1.7405E-003	4.8385E+000	7.6602E-003	7.3915E-003	-2.1312693064
1.6000E+002	2.2041E+000		1.0221E-001	1.7350E-003	4.8510E+000	7.1910E-003	7.3721E-003	-2.1324102779
1.6100E+002	2.2068E+000		1.0215E-001	1.7293E-003	4.8633E+000	6.7394E-003	7.3526E-003	-2.1335586744
1.6200E+002	2.2095E+000		1.0207E-001	1.7235E-003	4.8757E+000	6.3051E-003	7.3331E-003	-2.1347143142
1.6300E+002	2.2122E+000		1.0199E-001	1.7175E-003	4.8879E+000	5.8878E-003	7.3135E-003	-2.13587702
1.6400E+002	2.2148E+000		1.0189E-001	1.7113E-003	4.9000E+000	5.4872E-003	7.2938E-003	-2.137046619
1.6500E+002	2.2175E+000		1.0179E-001	1.7049E-003	4.9121E+000	5.1031E-003	7.2741E-003	-2.1382229425
1.6600E+002	2.2201E+000		1.0168E-001	1.6984E-003	4.9241E+000	4.7350E-003	7.2543E-003	-2.1394058259
1.6700E+002	2.2227E+000		1.0156E-001	1.6917E-003	4.9361E+000	4.3829E-003	7.2344E-003	-2.1405951085
1.6800E+002	2.2253E+000		1.0142E-001	1.6849E-003	4.9480E+000	4.0463E-003	7.2146E-003	-2.1417906336
1.6900E+002	2.2279E+000		1.0128E-001	1.6779E-003	4.9598E+000	3.7250E-003	7.1946E-003	-2.1429922481
1.7000E+002	2.2304E+000		1.0113E-001	1.6708E-003	4.9715E+000	3.4188E-003	7.1746E-003	-2.1441998026
1.7100E+002	2.2330E+000		1.0097E-001	1.6635E-003	4.9831E+000	3.1274E-003	7.1546E-003	-2.1454131512
1.7200E+002	2.2355E+000		1.0081E-001	1.6560E-003	4.9947E+000	2.8506E-003	7.1346E-003	-2.1466321516
1.7300E+002	2.2380E+000		1.0063E-001	1.6485E-003	5.0063E+000	2.5881E-003	7.1145E-003	-2.1478566645
1.7400E+002	2.2405E+000		1.0044E-001	1.6408E-003	5.0177E+000	2.3397E-003	7.0944E-003	-2.1490865542
1.7500E+002	2.2430E+000		1.0025E-001	1.6330E-003	5.0291E+000	2.1051E-003	7.0742E-003	-2.150321688
1.7600E+002	2.2455E+000		1.0005E-001	1.6250E-003	5.0404E+000	1.8842E-003	7.0540E-003	-2.1515619363
1.7700E+002	2.2480E+000		9.9837E-002	1.6170E-003	5.0517E+000	1.6766E-003	7.0338E-003	-2.1528071725
1.7800E+002	2.2504E+000		9.9618E-002	1.6088E-003	5.0629E+000	1.4822E-003	7.0136E-003	-2.1540572728
1.7900E+002	2.2529E+000		9.9391E-002	1.6005E-003	5.0740E+000	1.3008E-003	6.9934E-003	-2.1553121164
1.8000E+002	2.2553E+000		9.9156E-002	1.5921E-003	5.0851E+000	1.1321E-003	6.9731E-003	-2.1565715852
1.8100E+002	2.2577E+000		9.8914E-002	1.5836E-003	5.0961E+000	9.7600E-004	6.9529E-003	-2.1578355638
1.8200E+002	2.2601E+000		9.8664E-002	1.5750E-003	5.1071E+000	8.3222E-004	6.9326E-003	-2.1591039393
1.8300E+002	2.2625E+000		9.8407E-002	1.5663E-003	5.1180E+000	7.0058E-004	6.9123E-003	-2.1603766015
1.8400E+002	2.2648E+000		9.8143E-002	1.5575E-003	5.1288E+000	5.8090E-004	6.8920E-003	-2.1616534426
1.8500E+002	2.2672E+000		9.7872E-002	1.5486E-003	5.1396E+000	4.7297E-004	6.8717E-003	-2.1629343572
1.8600E+002	2.2695E+000		9.7594E-002	1.5396E-003	5.1503E+000	3.7662E-004	6.8514E-003	-2.1642192423
1.8700E+002	2.2718E+000		9.7310E-002	1.5306E-003	5.1610E+000	2.9166E-004	6.8311E-003	-2.1655079972
1.8800E+002	2.2742E+000		9.7019E-002	1.5215E-003	5.1716E+000	2.1791E-004	6.8108E-003	-2.1668005233
1.8900E+002	2.2765E+000		9.6721E-002	1.5123E-003	5.1821E+000	1.5520E-004	6.7905E-003	-2.1680967243
1.9000E+002	2.2788E+000		9.6418E-002	1.5031E-003	5.1926E+000	1.0335E-004	6.7702E-003	-2.169396506
1.9100E+002	2.2810E+000		9.6109E-002	1.4938E-003	5.2031E+000	6.2193E-005	6.7499E-003	-2.1706997762
1.9200E+002	2.2833E+000		9.5794E-002	1.4844E-003	5.2134E+000	3.1566E-005	6.7297E-003	-2.1720064449
1.9300E+002	2.2856E+000		9.5473E-002	1.4750E-003	5.2238E+000	1.1305E-005	6.7094E-003	-2.1733164237
1.9400E+002	2.2878E+000		9.5148E-002	1.4655E-003	5.2340E+000	1.2496E-006	6.6891E-003	-2.1746296265
1.9500E+002	2.2900E+000		9.4817E-002	1.4560E-003	5.2443E+000	1.2432E-006	6.6689E-003	-2.1759459689
1.9600E+002	2.2923E+000		9.4481E-002	1.4464E-003	5.2544E+000	1.1132E-005	6.6487E-003	-2.1772653682
1.9700E+002	2.2945E+000		9.4140E-002	1.4368E-003	5.2645E+000	3.0765E-005	6.6285E-003	-2.1785877437
1.9800E+002	2.2967E+000		9.3795E-002	1.4272E-003	5.2746E+000	5.9994E-005	6.6083E-003	-2.1799130163
1.9900E+002	2.2989E+000		9.3445E-002	1.4175E-003	5.2846E+000	9.8674E-005	6.5881E-003	-2.1812411085
2.0000E+002	2.3010E+000		9.3092E-002	1.4078E-003	5.2946E+000	1.4666E-004	6.5679E-003	-2.1825719447
2.0100E+002	2.3032E+000		9.2734E-002	1.3981E-003	5.3045E+000	2.0382E-004	6.5478E-003	-2.1839054506
2.0200E+002	2.3054E+000		9.2372E-002	1.3884E-003	5.3144E+000	2.7000E-004	6.5277E-003	-2.1852415538
2.0300E+002	2.3075E+000		9.2007E-002	1.3787E-003	5.3242E+000	3.4508E-004	6.5076E-003	-2.1865801831
2.0400E+002	2.3096E+000		9.1639E-002	1.3689E-003	5.3340E+000	4.2893E-004	6.4875E-003	-2.1879212691
2.0500E+002	2.3118E+000		9.1268E-002	1.3592E-003	5.3437E+000	5.2140E-004	6.4675E-003	-2.1892647436
2.0600E+002	2.3139E+000		9.0893E-002	1.3494E-003	5.3534E+000	6.2238E-004	6.4475E-003	-2.1906105399
2.0700E+002	2.3160E+000		9.0516E-002	1.3396E-003	5.3630E+000	7.3174E-004	6.4275E-003	-2.1919585927
2.0800E+002	2.3181E+000		9.0137E-002	1.3299E-003	5.3726E+000	8.4936E-004	6.4075E-003	-2.1933088382
2.0900E+002	2.3201E+000		8.9755E-002	1.3201E-003	5.3821E+000	9.7511E-004	6.3876E-003	-2.1946612137
2.1000E+002	2.3222E+000		8.9371E-002	1.3104E-003	5.3916E+000	1.1089E-003	6.3677E-003	-2.1960156579
2.1100E+002	2.3243E+000		8.8985E-002	1.3007E-003	5.4010E+000	1.2505E-003	6.3479E-003	-2.1973721108
2.1200E+002	2.3263E+000		8.8598E-002	1.2909E-003	5.4104E+000	1.4000E-003	6.3280E-003	-2.1987305134
2.1300E+002	2.3284E+000		8.8209E-002	1.2813E-003	5.4198E+000	1.5571E-003	6.3083E-003	-2.2000908083
2.1400E+002	2.3304E+000		8.7819E-002	1.2716E-003	5.4291E+000	1.7218E-003	6.2885E-003	-2.201452939
2.1500E+002	2.3324E+000		8.7428E-002	1.2620E-003	5.4384E+000	1.8939E-003	6.2688E-003	-2.2028168501
2.1600E+002	2.3345E+000		8.7037E-002	1.2524E-003	5.4476E+000	2.0734E-003	6.2491E-003	-2.2041824876
2.1700E+002	2.3365E+000		8.6645E-002	1.2428E-003	5.4568E+000	2.2601E-003	6.2295E-003	-2.2055497983
2.1800E+002	2.3385E+000		8.6253E-002	1.2333E-003	5.4659E+000	2.4539E-003	6.2099E-003	-2.2069187302
